Student_ID,Name,Math,Science,English,Computer,Social_Science,Total,Percentage,Result
4318,Student_4318,73,41,94,86,53,347,69.4,Pass
4319,Student_4319,43,74,64,39,71,291,58.2,Pass
4320,Student_4320,44,62,73,50,37,266,53.2,Pass
4321,Student_4321,61,98,76,54,95,384,76.8,Pass
4322,Student_4322,51,39,90,76,84,340,68.0,Pass
4323,Student_4323,73,55,52,72,36,288,57.6,Pass
4324,Student_4324,77,54,42,58,64,295,59.0,Pass
4325,Student_4325,78,64,38,97,89,366,73.2,Pass
4326,Student_4326,89,48,68,86,51,342,68.4,Pass
4327,Student_4327,39,82,86,51,35,293,58.6,Pass
4328,Student_4328,45,95,81,66,35,322,64.4,Pass
4329,Student_4329,92,87,87,47,90,403,80.6,Pass
4330,Student_4330,77,96,54,72,35,334,66.8,Pass
4331,Student_4331,74,66,74,97,67,378,75.6,Pass
4332,Student_4332,50,55,75,63,44,287,57.4,Pass
4333,Student_4333,59,96,75,86,47,363,72.6,Pass
4334,Student_4334,36,41,98,97,98,370,74.0,Pass
4335,Student_4335,60,56,44,98,79,337,67.4,Pass
4336,Student_4336,42,63,88,46,57,296,59.2,Pass
4337,Student_4337,40,53,77,44,60,274,54.8,Pass
4338,Student_4338,96,59,61,93,40,349,69.8,Pass
4339,Student_4339,59,73,58,72,74,336,67.2,Pass
4340,Student_4340,70,92,71,35,69,337,67.4,Pass
4341,Student_4341,98,90,38,91,88,405,81.0,Pass
4342,Student_4342,51,63,75,43,35,267,53.4,Pass
4343,Student_4343,95,87,76,44,44,346,69.2,Pass
4344,Student_4344,95,39,80,46,96,356,71.2,Pass
4345,Student_4345,65,56,79,45,69,314,62.8,Pass
4346,Student_4346,80,84,59,67,39,329,65.8,Pass
4347,Student_4347,44,80,100,35,79,338,67.6,Pass
4348,Student_4348,79,45,47,76,92,339,67.8,Pass
4349,Student_4349,68,69,85,81,66,369,73.8,Pass
4350,Student_4350,49,85,41,97,95,367,73.4,Pass
4351,Student_4351,35,41,71,36,66,249,49.8,Pass
4352,Student_4352,36,74,75,74,50,309,61.8,Pass
4353,Student_4353,70,37,66,54,57,284,56.8,Pass
4354,Student_4354,45,38,61,83,85,312,62.4,Pass
4355,Student_4355,55,40,65,100,82,342,68.4,Pass
4356,Student_4356,86,70,37,91,36,320,64.0,Pass
4357,Student_4357,54,85,76,55,78,348,69.6,Pass
4358,Student_4358,46,83,71,90,61,351,70.2,Pass
4359,Student_4359,61,65,78,88,51,343,68.6,Pass
4360,Student_4360,60,42,59,94,73,328,65.6,Pass
4361,Student_4361,68,37,99,99,41,344,68.8,Pass
4362,Student_4362,90,97,40,99,96,422,84.4,Pass
4363,Student_4363,40,56,40,50,46,232,46.4,Pass
4364,Student_4364,71,63,45,46,60,285,57.0,Pass
4365,Student_4365,53,84,83,47,47,314,62.8,Pass
4366,Student_4366,77,70,78,41,78,344,68.8,Pass
4367,Student_4367,55,86,65,58,50,314,62.8,Pass
4368,Student_4368,49,86,39,72,93,339,67.8,Pass
4369,Student_4369,55,53,37,75,63,283,56.6,Pass
4370,Student_4370,95,35,95,96,69,390,78.0,Pass
4371,Student_4371,81,70,72,96,42,361,72.2,Pass
4372,Student_4372,52,60,45,91,43,291,58.2,Pass
4373,Student_4373,72,84,44,78,66,344,68.8,Pass
4374,Student_4374,69,88,97,84,87,425,85.0,Pass
4375,Student_4375,51,87,58,66,76,338,67.6,Pass
4376,Student_4376,83,35,81,64,36,299,59.8,Pass
4377,Student_4377,52,84,44,73,37,290,58.0,Pass
4378,Student_4378,51,82,97,92,35,357,71.4,Pass
4379,Student_4379,62,84,86,41,77,350,70.0,Pass
4380,Student_4380,41,85,65,40,85,316,63.2,Pass
4381,Student_4381,85,65,90,36,82,358,71.6,Pass
4382,Student_4382,40,51,46,89,69,295,59.0,Pass
4383,Student_4383,36,50,36,62,40,224,44.8,Pass
4384,Student_4384,50,56,42,65,38,251,50.2,Pass
4385,Student_4385,53,81,52,37,68,291,58.2,Pass
4386,Student_4386,78,55,60,93,82,368,73.6,Pass
4387,Student_4387,94,81,64,49,58,346,69.2,Pass
4388,Student_4388,85,40,41,90,40,296,59.2,Pass
4389,Student_4389,52,94,79,98,72,395,79.0,Pass
4390,Student_4390,76,67,69,52,40,304,60.8,Pass
4391,Student_4391,75,71,71,71,77,365,73.0,Pass
4392,Student_4392,63,100,46,50,37,296,59.2,Pass
4393,Student_4393,50,84,79,79,62,354,70.8,Pass
4394,Student_4394,71,71,77,85,86,390,78.0,Pass
4395,Student_4395,55,56,82,54,50,297,59.4,Pass
4396,Student_4396,98,98,41,75,87,399,79.8,Pass
4397,Student_4397,83,36,65,87,48,319,63.8,Pass
4398,Student_4398,88,52,74,89,38,341,68.2,Pass
4399,Student_4399,92,36,72,92,54,346,69.2,Pass
4400,Student_4400,88,86,37,51,60,322,64.4,Pass
4401,Student_4401,80,43,81,99,81,384,76.8,Pass
4402,Student_4402,38,44,82,60,35,259,51.8,Pass
4403,Student_4403,43,91,64,46,89,333,66.6,Pass
4404,Student_4404,98,47,75,89,41,350,70.0,Pass
4405,Student_4405,79,91,42,82,51,345,69.0,Pass
4406,Student_4406,57,67,73,44,61,302,60.4,Pass
4407,Student_4407,66,76,74,91,68,375,75.0,Pass
4408,Student_4408,42,83,68,81,62,336,67.2,Pass
4409,Student_4409,47,75,94,41,75,332,66.4,Pass
4410,Student_4410,93,50,45,85,90,363,72.6,Pass
4411,Student_4411,73,86,62,89,77,387,77.4,Pass
4412,Student_4412,84,50,65,59,76,334,66.8,Pass
4413,Student_4413,98,68,93,85,35,379,75.8,Pass
4414,Student_4414,82,94,41,58,66,341,68.2,Pass
4415,Student_4415,96,95,46,68,66,371,74.2,Pass
4416,Student_4416,35,47,58,55,38,233,46.6,Pass
4417,Student_4417,81,90,97,65,62,395,79.0,Pass
4418,Student_4418,59,53,96,62,52,322,64.4,Pass
4419,Student_4419,61,86,72,68,40,327,65.4,Pass
4420,Student_4420,58,52,76,65,55,306,61.2,Pass
4421,Student_4421,85,93,83,58,68,387,77.4,Pass
4422,Student_4422,56,91,95,65,55,362,72.4,Pass
4423,Student_4423,63,78,53,40,52,286,57.2,Pass
4424,Student_4424,65,58,37,47,67,274,54.8,Pass
4425,Student_4425,35,43,89,59,64,290,58.0,Pass
4426,Student_4426,57,70,72,52,62,313,62.6,Pass
4427,Student_4427,73,98,44,54,36,305,61.0,Pass
4428,Student_4428,96,77,76,45,77,371,74.2,Pass
4429,Student_4429,69,78,51,84,42,324,64.8,Pass
4430,Student_4430,91,76,90,43,60,360,72.0,Pass
4431,Student_4431,63,50,38,35,85,271,54.2,Pass
4432,Student_4432,71,66,62,54,58,311,62.2,Pass
4433,Student_4433,90,54,51,98,92,385,77.0,Pass
4434,Student_4434,94,94,62,61,44,355,71.0,Pass
4435,Student_4435,88,99,39,85,86,397,79.4,Pass
4436,Student_4436,73,96,38,91,35,333,66.6,Pass
4437,Student_4437,61,81,41,65,83,331,66.2,Pass
4438,Student_4438,39,77,75,56,99,346,69.2,Pass
4439,Student_4439,73,52,71,45,39,280,56.0,Pass
4440,Student_4440,95,73,41,51,98,358,71.6,Pass
4441,Student_4441,69,37,90,95,81,372,74.4,Pass
4442,Student_4442,99,56,89,93,88,425,85.0,Pass
4443,Student_4443,52,82,35,90,55,314,62.8,Pass
4444,Student_4444,36,40,66,86,59,287,57.4,Pass
4445,Student_4445,100,80,86,68,87,421,84.2,Pass
4446,Student_4446,44,71,92,69,75,351,70.2,Pass
4447,Student_4447,97,61,48,62,97,365,73.0,Pass
4448,Student_4448,70,44,67,99,89,369,73.8,Pass
4449,Student_4449,39,75,75,36,71,296,59.2,Pass
4450,Student_4450,61,53,88,90,72,364,72.8,Pass
4451,Student_4451,62,51,51,63,67,294,58.8,Pass
4452,Student_4452,83,47,51,47,55,283,56.6,Pass
4453,Student_4453,44,48,77,71,78,318,63.6,Pass
4454,Student_4454,64,67,37,35,44,247,49.4,Pass
4455,Student_4455,58,92,90,55,52,347,69.4,Pass
4456,Student_4456,59,73,98,73,57,360,72.0,Pass
4457,Student_4457,55,78,85,94,99,411,82.2,Pass
4458,Student_4458,97,43,100,99,53,392,78.4,Pass
4459,Student_4459,51,61,92,96,42,342,68.4,Pass
4460,Student_4460,77,72,43,84,41,317,63.4,Pass
4461,Student_4461,84,44,60,67,82,337,67.4,Pass
4462,Student_4462,86,74,94,69,85,408,81.6,Pass
4463,Student_4463,38,76,100,89,91,394,78.8,Pass
4464,Student_4464,69,84,59,65,35,312,62.4,Pass
4465,Student_4465,91,54,60,85,50,340,68.0,Pass
4466,Student_4466,41,42,53,88,45,269,53.8,Pass
4467,Student_4467,84,86,51,35,47,303,60.6,Pass
4468,Student_4468,88,76,80,75,92,411,82.2,Pass
4469,Student_4469,99,87,70,77,98,431,86.2,Pass
4470,Student_4470,86,76,76,80,98,416,83.2,Pass
4471,Student_4471,80,47,57,67,95,346,69.2,Pass
4472,Student_4472,90,70,35,35,41,271,54.2,Pass
4473,Student_4473,84,92,78,88,51,393,78.6,Pass
4474,Student_4474,72,42,80,44,88,326,65.2,Pass
4475,Student_4475,83,80,67,76,48,354,70.8,Pass
4476,Student_4476,54,57,67,73,68,319,63.8,Pass
4477,Student_4477,43,100,95,72,35,345,69.0,Pass
4478,Student_4478,53,60,60,87,89,349,69.8,Pass
4479,Student_4479,37,100,64,75,95,371,74.2,Pass
4480,Student_4480,40,43,92,37,66,278,55.6,Pass
4481,Student_4481,87,59,40,73,69,328,65.6,Pass
4482,Student_4482,54,62,100,87,42,345,69.0,Pass
4483,Student_4483,57,40,77,41,63,278,55.6,Pass
4484,Student_4484,38,70,43,62,69,282,56.4,Pass
4485,Student_4485,36,90,43,95,97,361,72.2,Pass
4486,Student_4486,97,52,69,78,54,350,70.0,Pass
4487,Student_4487,69,49,61,81,84,344,68.8,Pass
4488,Student_4488,69,36,73,75,40,293,58.6,Pass
4489,Student_4489,94,61,80,83,97,415,83.0,Pass
4490,Student_4490,73,100,36,76,98,383,76.6,Pass
4491,Student_4491,63,67,37,78,40,285,57.0,Pass
4492,Student_4492,52,90,35,56,67,300,60.0,Pass
4493,Student_4493,69,53,40,64,46,272,54.4,Pass
4494,Student_4494,80,52,77,70,37,316,63.2,Pass
4495,Student_4495,94,59,74,54,40,321,64.2,Pass
4496,Student_4496,64,47,91,93,95,390,78.0,Pass
4497,Student_4497,71,90,93,81,81,416,83.2,Pass
4498,Student_4498,49,74,43,100,89,355,71.0,Pass
4499,Student_4499,69,55,60,35,99,318,63.6,Pass
4500,Student_4500,51,75,85,100,70,381,76.2,Pass
4501,Student_4501,48,88,55,66,63,320,64.0,Pass
4502,Student_4502,56,89,38,81,83,347,69.4,Pass
4503,Student_4503,70,56,93,88,96,403,80.6,Pass
4504,Student_4504,72,61,47,91,59,330,66.0,Pass
4505,Student_4505,35,84,86,58,62,325,65.0,Pass
4506,Student_4506,46,82,46,46,94,314,62.8,Pass
4507,Student_4507,99,54,72,53,83,361,72.2,Pass
4508,Student_4508,81,78,74,88,37,358,71.6,Pass
4509,Student_4509,88,54,65,52,93,352,70.4,Pass
4510,Student_4510,53,63,95,50,92,353,70.6,Pass
4511,Student_4511,99,38,54,56,64,311,62.2,Pass
4512,Student_4512,95,42,39,89,75,340,68.0,Pass
4513,Student_4513,69,92,42,70,94,367,73.4,Pass
4514,Student_4514,92,76,68,44,91,371,74.2,Pass
4515,Student_4515,88,98,75,75,60,396,79.2,Pass
4516,Student_4516,44,40,92,61,94,331,66.2,Pass
4517,Student_4517,100,43,80,43,76,342,68.4,Pass
4518,Student_4518,98,42,73,82,100,395,79.0,Pass
4519,Student_4519,84,56,86,61,99,386,77.2,Pass
4520,Student_4520,68,100,91,87,61,407,81.4,Pass
4521,Student_4521,37,54,37,96,86,310,62.0,Pass
4522,Student_4522,45,54,65,86,48,298,59.6,Pass
4523,Student_4523,58,49,38,77,46,268,53.6,Pass
4524,Student_4524,47,54,84,47,100,332,66.4,Pass
4525,Student_4525,52,38,97,35,86,308,61.6,Pass
4526,Student_4526,84,39,50,41,93,307,61.4,Pass
4527,Student_4527,51,63,96,53,53,316,63.2,Pass
4528,Student_4528,84,64,63,70,100,381,76.2,Pass
4529,Student_4529,90,73,93,40,66,362,72.4,Pass
4530,Student_4530,75,40,88,97,76,376,75.2,Pass
4531,Student_4531,93,100,87,63,59,402,80.4,Pass
4532,Student_4532,78,80,92,36,97,383,76.6,Pass
4533,Student_4533,91,65,47,56,62,321,64.2,Pass
4534,Student_4534,47,76,77,78,40,318,63.6,Pass
4535,Student_4535,75,91,39,80,51,336,67.2,Pass
4536,Student_4536,46,96,63,70,70,345,69.0,Pass
4537,Student_4537,68,40,74,82,100,364,72.8,Pass
4538,Student_4538,61,48,44,74,43,270,54.0,Pass
4539,Student_4539,74,96,41,48,54,313,62.6,Pass
4540,Student_4540,64,76,41,60,86,327,65.4,Pass
4541,Student_4541,91,49,76,85,44,345,69.0,Pass
4542,Student_4542,39,91,92,92,41,355,71.0,Pass
4543,Student_4543,53,64,73,69,80,339,67.8,Pass
4544,Student_4544,89,100,72,68,87,416,83.2,Pass
4545,Student_4545,95,72,38,64,89,358,71.6,Pass
4546,Student_4546,89,73,37,43,90,332,66.4,Pass
4547,Student_4547,62,52,75,96,62,347,69.4,Pass
4548,Student_4548,98,99,61,50,80,388,77.6,Pass
4549,Student_4549,98,81,92,55,53,379,75.8,Pass
4550,Student_4550,91,64,48,100,85,388,77.6,Pass
4551,Student_4551,61,39,52,46,77,275,55.0,Pass
4552,Student_4552,82,73,55,64,64,338,67.6,Pass
4553,Student_4553,57,73,46,83,82,341,68.2,Pass
4554,Student_4554,43,79,67,66,90,345,69.0,Pass
4555,Student_4555,84,38,94,61,73,350,70.0,Pass
4556,Student_4556,72,84,95,67,84,402,80.4,Pass
4557,Student_4557,57,50,79,80,71,337,67.4,Pass
4558,Student_4558,45,97,69,49,89,349,69.8,Pass
4559,Student_4559,43,91,35,78,36,283,56.6,Pass
4560,Student_4560,55,56,44,100,47,302,60.4,Pass
4561,Student_4561,86,44,71,47,64,312,62.4,Pass
4562,Student_4562,73,70,96,84,42,365,73.0,Pass
4563,Student_4563,67,61,97,92,71,388,77.6,Pass
4564,Student_4564,38,51,51,86,71,297,59.4,Pass
4565,Student_4565,65,60,38,54,89,306,61.2,Pass
4566,Student_4566,79,38,84,58,49,308,61.6,Pass
4567,Student_4567,59,88,83,92,93,415,83.0,Pass
4568,Student_4568,50,83,88,87,90,398,79.6,Pass
4569,Student_4569,44,35,52,75,85,291,58.2,Pass
4570,Student_4570,65,70,57,39,52,283,56.6,Pass
4571,Student_4571,51,52,63,69,40,275,55.0,Pass
4572,Student_4572,44,61,91,89,63,348,69.6,Pass
4573,Student_4573,88,97,80,37,47,349,69.8,Pass
4574,Student_4574,95,92,44,76,54,361,72.2,Pass
4575,Student_4575,73,70,86,50,70,349,69.8,Pass
4576,Student_4576,72,38,56,62,66,294,58.8,Pass
4577,Student_4577,79,43,93,73,85,373,74.6,Pass
4578,Student_4578,81,90,74,52,83,380,76.0,Pass
4579,Student_4579,41,49,84,66,97,337,67.4,Pass
4580,Student_4580,51,83,62,43,80,319,63.8,Pass
4581,Student_4581,83,77,80,55,58,353,70.6,Pass
4582,Student_4582,97,91,83,68,46,385,77.0,Pass
4583,Student_4583,73,40,38,62,76,289,57.8,Pass
4584,Student_4584,35,57,77,78,43,290,58.0,Pass
4585,Student_4585,61,69,71,67,86,354,70.8,Pass
4586,Student_4586,96,53,58,64,35,306,61.2,Pass
4587,Student_4587,73,95,65,64,43,340,68.0,Pass
4588,Student_4588,67,81,70,83,45,346,69.2,Pass
4589,Student_4589,82,96,72,60,54,364,72.8,Pass
4590,Student_4590,80,46,49,68,93,336,67.2,Pass
4591,Student_4591,94,75,62,43,52,326,65.2,Pass
4592,Student_4592,36,72,36,76,71,291,58.2,Pass
4593,Student_4593,66,91,98,90,89,434,86.8,Pass
4594,Student_4594,47,100,59,41,82,329,65.8,Pass
4595,Student_4595,99,41,42,47,96,325,65.0,Pass
4596,Student_4596,66,45,74,61,45,291,58.2,Pass
4597,Student_4597,76,46,43,67,64,296,59.2,Pass
4598,Student_4598,90,96,87,56,48,377,75.4,Pass
4599,Student_4599,36,97,44,93,47,317,63.4,Pass
4600,Student_4600,40,86,75,89,73,363,72.6,Pass
4601,Student_4601,51,77,93,41,87,349,69.8,Pass
4602,Student_4602,35,53,89,60,66,303,60.6,Pass
4603,Student_4603,44,82,68,57,60,311,62.2,Pass
4604,Student_4604,36,86,39,41,58,260,52.0,Pass
4605,Student_4605,59,41,58,99,90,347,69.4,Pass
4606,Student_4606,77,77,37,76,52,319,63.8,Pass
4607,Student_4607,56,71,47,47,72,293,58.6,Pass
4608,Student_4608,54,38,86,87,96,361,72.2,Pass
4609,Student_4609,39,48,75,44,67,273,54.6,Pass
4610,Student_4610,75,53,37,47,86,298,59.6,Pass
4611,Student_4611,89,66,61,53,51,320,64.0,Pass
4612,Student_4612,52,52,70,39,39,252,50.4,Pass
4613,Student_4613,75,64,51,58,57,305,61.0,Pass
4614,Student_4614,41,82,83,52,38,296,59.2,Pass
4615,Student_4615,47,40,44,49,61,241,48.2,Pass
4616,Student_4616,67,74,61,63,47,312,62.4,Pass
4617,Student_4617,59,64,57,81,58,319,63.8,Pass
4618,Student_4618,83,49,62,55,66,315,63.0,Pass
4619,Student_4619,67,77,87,71,77,379,75.8,Pass
4620,Student_4620,51,62,73,58,99,343,68.6,Pass
4621,Student_4621,86,73,73,91,89,412,82.4,Pass
4622,Student_4622,35,57,68,100,90,350,70.0,Pass
4623,Student_4623,89,59,69,57,41,315,63.0,Pass
4624,Student_4624,80,66,90,93,95,424,84.8,Pass
4625,Student_4625,66,70,81,57,95,369,73.8,Pass
4626,Student_4626,64,80,86,46,77,353,70.6,Pass
4627,Student_4627,57,84,86,82,77,386,77.2,Pass
4628,Student_4628,43,69,97,84,55,348,69.6,Pass
4629,Student_4629,82,66,100,42,88,378,75.6,Pass
4630,Student_4630,88,73,48,69,95,373,74.6,Pass
4631,Student_4631,82,63,66,86,82,379,75.8,Pass
4632,Student_4632,55,71,91,69,85,371,74.2,Pass
4633,Student_4633,90,75,64,78,61,368,73.6,Pass
4634,Student_4634,87,51,78,66,54,336,67.2,Pass
4635,Student_4635,72,60,84,98,54,368,73.6,Pass
4636,Student_4636,73,48,78,95,45,339,67.8,Pass
4637,Student_4637,55,93,88,60,63,359,71.8,Pass
4638,Student_4638,76,69,62,71,87,365,73.0,Pass
4639,Student_4639,77,99,89,66,38,369,73.8,Pass
4640,Student_4640,87,47,85,53,72,344,68.8,Pass
4641,Student_4641,95,65,44,88,47,339,67.8,Pass
4642,Student_4642,80,63,99,45,47,334,66.8,Pass
4643,Student_4643,85,100,60,94,46,385,77.0,Pass
4644,Student_4644,38,66,37,98,61,300,60.0,Pass
4645,Student_4645,95,51,83,42,95,366,73.2,Pass
4646,Student_4646,56,35,47,70,89,297,59.4,Pass
4647,Student_4647,96,37,52,84,70,339,67.8,Pass
4648,Student_4648,61,50,51,50,71,283,56.6,Pass
4649,Student_4649,85,60,73,91,85,394,78.8,Pass
4650,Student_4650,58,76,70,53,56,313,62.6,Pass
4651,Student_4651,84,72,79,86,61,382,76.4,Pass
4652,Student_4652,59,48,93,52,73,325,65.0,Pass
4653,Student_4653,36,62,85,68,99,350,70.0,Pass
4654,Student_4654,45,49,58,87,84,323,64.6,Pass
4655,Student_4655,72,93,46,87,92,390,78.0,Pass
4656,Student_4656,38,87,63,62,77,327,65.4,Pass
4657,Student_4657,63,49,39,48,84,283,56.6,Pass
4658,Student_4658,48,56,79,38,49,270,54.0,Pass
4659,Student_4659,86,66,69,39,45,305,61.0,Pass
4660,Student_4660,59,63,64,69,69,324,64.8,Pass
4661,Student_4661,62,95,88,96,61,402,80.4,Pass
4662,Student_4662,70,47,71,40,68,296,59.2,Pass
4663,Student_4663,46,42,44,90,98,320,64.0,Pass
4664,Student_4664,62,39,44,67,46,258,51.6,Pass
4665,Student_4665,48,86,36,71,45,286,57.2,Pass
4666,Student_4666,38,41,74,55,39,247,49.4,Pass
4667,Student_4667,54,88,88,50,86,366,73.2,Pass
4668,Student_4668,39,44,40,66,72,261,52.2,Pass
4669,Student_4669,53,50,60,68,99,330,66.0,Pass
4670,Student_4670,77,73,68,54,42,314,62.8,Pass
4671,Student_4671,61,75,60,44,89,329,65.8,Pass
4672,Student_4672,42,96,47,97,47,329,65.8,Pass
4673,Student_4673,61,83,42,45,76,307,61.4,Pass
4674,Student_4674,96,47,46,98,49,336,67.2,Pass
4675,Student_4675,61,52,47,74,37,271,54.2,Pass
4676,Student_4676,52,73,94,35,55,309,61.8,Pass
4677,Student_4677,46,72,46,50,51,265,53.0,Pass
4678,Student_4678,93,73,75,52,97,390,78.0,Pass
4679,Student_4679,44,62,90,95,100,391,78.2,Pass
4680,Student_4680,82,97,83,72,89,423,84.6,Pass
4681,Student_4681,59,44,65,45,39,252,50.4,Pass
4682,Student_4682,98,73,49,83,50,353,70.6,Pass
4683,Student_4683,71,56,66,54,50,297,59.4,Pass
4684,Student_4684,79,71,41,44,65,300,60.0,Pass
4685,Student_4685,45,77,62,77,41,302,60.4,Pass
4686,Student_4686,87,90,58,84,43,362,72.4,Pass
4687,Student_4687,87,67,79,78,56,367,73.4,Pass
4688,Student_4688,76,57,98,74,44,349,69.8,Pass
4689,Student_4689,35,52,81,71,97,336,67.2,Pass
4690,Student_4690,43,94,70,80,89,376,75.2,Pass
4691,Student_4691,84,71,99,63,42,359,71.8,Pass
4692,Student_4692,38,82,48,78,90,336,67.2,Pass
4693,Student_4693,92,79,86,61,81,399,79.8,Pass
4694,Student_4694,81,99,72,53,58,363,72.6,Pass
4695,Student_4695,92,46,93,54,84,369,73.8,Pass
4696,Student_4696,86,52,81,86,81,386,77.2,Pass
4697,Student_4697,38,68,83,36,95,320,64.0,Pass
4698,Student_4698,37,40,45,72,70,264,52.8,Pass
4699,Student_4699,49,63,35,83,100,330,66.0,Pass
4700,Student_4700,88,58,68,40,100,354,70.8,Pass
4701,Student_4701,91,48,35,35,87,296,59.2,Pass
4702,Student_4702,87,42,69,47,97,342,68.4,Pass
4703,Student_4703,52,53,35,95,87,322,64.4,Pass
4704,Student_4704,56,59,99,49,50,313,62.6,Pass
4705,Student_4705,79,55,52,64,53,303,60.6,Pass
4706,Student_4706,53,58,57,54,71,293,58.6,Pass
4707,Student_4707,36,70,95,76,54,331,66.2,Pass
4708,Student_4708,59,80,73,39,35,286,57.2,Pass
4709,Student_4709,69,46,39,69,92,315,63.0,Pass
4710,Student_4710,49,64,82,48,49,292,58.4,Pass
4711,Student_4711,66,79,38,75,59,317,63.4,Pass
4712,Student_4712,75,91,53,56,51,326,65.2,Pass
4713,Student_4713,35,90,72,50,81,328,65.6,Pass
4714,Student_4714,97,40,94,65,38,334,66.8,Pass
4715,Student_4715,51,37,44,38,73,243,48.6,Pass
4716,Student_4716,48,71,77,66,73,335,67.0,Pass
4717,Student_4717,44,77,51,100,47,319,63.8,Pass
4718,Student_4718,68,71,95,87,93,414,82.8,Pass
4719,Student_4719,71,51,39,57,45,263,52.6,Pass
4720,Student_4720,100,63,37,84,63,347,69.4,Pass
4721,Student_4721,79,98,38,64,94,373,74.6,Pass
4722,Student_4722,49,53,47,63,91,303,60.6,Pass
4723,Student_4723,67,65,86,36,75,329,65.8,Pass
4724,Student_4724,77,76,79,98,82,412,82.4,Pass
4725,Student_4725,74,37,70,58,35,274,54.8,Pass
4726,Student_4726,88,90,41,73,80,372,74.4,Pass
4727,Student_4727,54,89,36,83,43,305,61.0,Pass
4728,Student_4728,41,84,77,88,93,383,76.6,Pass
4729,Student_4729,65,64,92,69,82,372,74.4,Pass
4730,Student_4730,91,40,45,86,75,337,67.4,Pass
4731,Student_4731,53,91,88,46,63,341,68.2,Pass
4732,Student_4732,88,43,73,42,52,298,59.6,Pass
4733,Student_4733,80,63,37,100,70,350,70.0,Pass
4734,Student_4734,59,96,86,55,85,381,76.2,Pass
4735,Student_4735,72,69,73,93,98,405,81.0,Pass
4736,Student_4736,58,76,36,71,58,299,59.8,Pass
4737,Student_4737,65,53,67,57,62,304,60.8,Pass
4738,Student_4738,73,100,35,39,70,317,63.4,Pass
4739,Student_4739,45,93,51,74,49,312,62.4,Pass
4740,Student_4740,77,78,66,85,48,354,70.8,Pass
4741,Student_4741,76,78,75,93,71,393,78.6,Pass
4742,Student_4742,38,84,57,98,83,360,72.0,Pass
4743,Student_4743,36,55,70,56,82,299,59.8,Pass
4744,Student_4744,92,42,65,62,63,324,64.8,Pass
4745,Student_4745,53,78,72,80,58,341,68.2,Pass
4746,Student_4746,63,45,76,52,84,320,64.0,Pass
4747,Student_4747,63,40,70,37,52,262,52.4,Pass
4748,Student_4748,90,85,58,46,91,370,74.0,Pass
4749,Student_4749,55,47,97,72,55,326,65.2,Pass
4750,Student_4750,52,51,38,73,46,260,52.0,Pass
4751,Student_4751,87,94,57,50,80,368,73.6,Pass
4752,Student_4752,65,57,86,83,61,352,70.4,Pass
4753,Student_4753,95,35,85,63,51,329,65.8,Pass
4754,Student_4754,80,39,62,50,64,295,59.0,Pass
4755,Student_4755,55,99,40,73,80,347,69.4,Pass
4756,Student_4756,35,58,54,40,88,275,55.0,Pass
4757,Student_4757,47,41,48,65,66,267,53.4,Pass
4758,Student_4758,62,82,63,97,97,401,80.2,Pass
4759,Student_4759,45,42,35,42,37,201,40.2,Pass
4760,Student_4760,58,78,90,47,83,356,71.2,Pass
4761,Student_4761,53,58,78,83,70,342,68.4,Pass
4762,Student_4762,98,43,100,82,80,403,80.6,Pass
4763,Student_4763,74,35,92,53,64,318,63.6,Pass
4764,Student_4764,35,71,79,62,52,299,59.8,Pass
4765,Student_4765,64,45,84,94,94,381,76.2,Pass
4766,Student_4766,44,71,77,83,72,347,69.4,Pass
4767,Student_4767,91,71,66,91,36,355,71.0,Pass
4768,Student_4768,50,72,80,60,48,310,62.0,Pass
4769,Student_4769,45,92,98,89,88,412,82.4,Pass
4770,Student_4770,89,78,42,79,57,345,69.0,Pass
4771,Student_4771,95,88,43,51,38,315,63.0,Pass
4772,Student_4772,55,46,76,96,42,315,63.0,Pass
4773,Student_4773,87,44,42,54,51,278,55.6,Pass
4774,Student_4774,66,43,49,85,96,339,67.8,Pass
4775,Student_4775,91,38,84,96,89,398,79.6,Pass
4776,Student_4776,61,77,66,52,54,310,62.0,Pass
4777,Student_4777,60,97,50,80,54,341,68.2,Pass
4778,Student_4778,44,52,83,71,100,350,70.0,Pass
4779,Student_4779,82,88,63,98,45,376,75.2,Pass
4780,Student_4780,45,71,54,74,59,303,60.6,Pass
4781,Student_4781,37,40,38,66,93,274,54.8,Pass
4782,Student_4782,78,66,54,66,44,308,61.6,Pass
4783,Student_4783,61,53,68,90,79,351,70.2,Pass
4784,Student_4784,99,83,83,61,51,377,75.4,Pass
4785,Student_4785,96,68,48,97,60,369,73.8,Pass
4786,Student_4786,98,87,78,44,78,385,77.0,Pass
4787,Student_4787,61,52,40,47,47,247,49.4,Pass
4788,Student_4788,70,38,84,80,55,327,65.4,Pass
4789,Student_4789,89,85,72,58,90,394,78.8,Pass
4790,Student_4790,91,63,82,43,53,332,66.4,Pass
4791,Student_4791,97,58,70,75,79,379,75.8,Pass
4792,Student_4792,63,66,97,81,85,392,78.4,Pass
